Slot,time,Set1.csv,Set2.csv,Set3.csv,Set4.csv,Set5.csv,Total,Tesse,Socio
69,343.6798213923737,0.7931667667725081,0.7649732003374304,15.959592659347846,3.399441845452369,0.8172185622802707,21.734393034190425,5.774800374842578,2.3753585293902093
70,350.0616382035083,0.7913389741063916,0.7659964058184556,16.04108845171924,3.388478270533037,0.8216012050785779,21.808503307255705,5.767414855536462,2.378936585003425
71,354.5316913226465,0.7849466067372474,0.7629736307597429,16.101376064463736,3.402684531151851,0.8213436859818458,21.87332451909442,5.771948454630688,2.369263923478836
72,359.6036058829912,0.7819064121330744,0.763620694097849,16.365722923115086,3.387747853555518,0.8250585054872764,22.124056388388805,5.758333465273718,2.3705856117182
73,365.1271760960856,0.7784524154849825,0.7819094830272165,16.51456389631005,3.385369906865181,0.8274055046747582,22.287701206362186,5.773137310052139,2.387767403186957
74,370.15124558183976,0.77803747941483,0.7840396948078372,16.78079611858063,3.380127316429953,0.8292738886601119,22.55227449789336,5.771478379312732,2.391351062882779
75,373.662420771741,0.7897608400829765,0.7846609581141872,17.0866759988719,3.377451066891839,0.8245486832852935,22.8630975472462,5.776421548374296,2.3989704814824573
76,379.39369234924027,0.8009144852076652,0.7852085186930109,17.27299288306991,3.3913039532794973,0.8221540949366561,23.07257393518674,5.799581052116829,2.408277098837332
77,384.7704610252646,0.7992128213270978,0.7858278997757739,17.62053417101943,3.3702886940394734,0.8214042697101691,23.39726785587194,5.776733684852514,2.406444990813041
78,389.9523171878912,0.79858023385689,0.7859762217306957,17.81259952390237,3.3707086464782336,0.8209926197860337,23.588857245754223,5.776257721851853,2.4055490753736195
79,394.50224519909546,0.8001065756032748,0.7943479802890759,18.04344789975473,3.3713100059792067,0.8199753075819621,23.829187769208254,5.785739869453519,2.4144298634743127
80,400.05108500264816,0.8026081038869732,0.7977647663263481,18.270713286529222,3.372087057970468,0.8234338352662208,24.066607049979233,5.79589376345001,2.4238067054795422
81,404.9827387292913,0.8118379180824077,0.7962641541712979,18.57786035675386,3.37310453396717,0.8213828320545367,24.380449795029268,5.802589438275412,2.429484904308242
82,410.2805171033704,0.8091669562389012,0.7968459394714628,18.91691422716737,3.353225137028958,0.8192848947175438,24.695437154624237,5.778522927456866,2.4252977904279076
83,414.6285293192649,0.8054022081466579,0.7956612623968942,19.202660600785364,3.359914459766387,0.8174217322089202,24.981060263304222,5.77839966251886,2.418485202752472
84,419.4279113633541,0.8041395254430103,0.7940029651965376,19.44626573354125,3.3516026845468097,0.8193726741521165,25.215383582879724,5.769117849338475,2.417515164791664
85,454.29103473401847,0.8041395254430103,0.7956302525854215,19.17993327081736,3.307096444368228,0.8593201343951105,24.94611962760913,5.766186356791771,2.459089912423542
1,4.78944344504674,0.4101504158657948,0.5365809864379687,0.0,3.938761080336548,0.475225454417628,5.36071793705794,5.36071793705794,1.4219568567213914
2,9.687736226767392,0.6497103109499235,0.556163088677527,5.34928901437623,2.817728303156798,0.9175542123877586,10.290444929548237,4.941155915172008,2.123427612015209
3,15.773910519076054,0.5875188884602534,0.6674693662795044,4.083829810063744,2.569785727084942,1.2805732750868433,9.189177066975287,5.105347256911543,2.5355615298266008
4,20.07768899976885,0.5731703123724584,0.7268309429276816,4.338460243041762,2.741710045733659,1.1522568605262826,9.532428404601845,5.193968161560082,2.4522581158264227
5,20.07768899976885,0.5978443636866608,0.7258949643816146,5.550056192835879,3.190337632483875,1.1522568605262826,11.216390013914312,5.6663338210784335,2.475996188594558
6,28.99320106897459,0.5526780821549988,0.774061837474319,5.715873173328083,2.897267789921586,1.0370302558453934,10.976911138724383,5.261037965396297,2.3637701754747114
7,34.697021722236016,0.5736337991724849,0.7257784418904781,5.80196656574736,2.9624641310702207,0.973314530116342,11.037157467996886,5.235190902249526,2.272726771179305
8,39.85482094456147,0.7468266667215214,0.7180854924078085,6.243863382661623,2.8512749960283266,0.9696335711963832,11.529684109015662,5.28582072635404,2.434545730325713
9,44.96189529924976,0.7303161034931144,0.7114897581722829,6.006135214348005,3.0985420962595738,1.062836500785129,11.609319673058105,5.6031844587101,2.504642362450526
10,49.9133870589369,0.7450467637126609,0.7231197835492851,6.477510370950429,3.025334485268212,0.9632280101563002,11.934239413636886,5.456729042686458,2.4313945574182463
11,54.33199070265877,0.8197929984873673,0.724629197987058,7.056324858391903,2.9858211407550086,0.9189738634368724,12.50554205905821,5.449217200666307,2.4633960599112976
12,60.012516652847,0.8284229609649809,0.7208949389801084,7.843394914316838,3.0285497995477457,0.971932947514517,13.39319556132419,5.549800647007352,2.5212508474596063
13,64.02163063936868,0.8150359852204213,0.7177668208077135,8.206974405404463,3.0618755006605203,0.9497926962313968,13.751445408324514,5.5444710029200515,2.4825955022595316
14,69.91529405087681,0.7883134236899235,0.7061970909238204,8.785250049566761,3.0791819369763798,0.9571261746356992,14.316068675792582,5.530818626225823,2.451636689249443
15,74.28043024439562,0.7811615872679287,0.7083036206169825,8.92356660624053,3.18620771168039,0.9299296118992528,14.529169137705086,5.6056025314645535,2.4193948197841637
16,79.64728027072164,0.8212500026738786,0.7058045289074948,9.089550406898068,3.1496660575726896,0.9322805257500566,14.698551521802187,5.609001114904119,2.4593350573314297
17,84.90168146899121,0.8272035043596321,0.7049293916275076,8.700011670583736,3.111874437563405,0.965224743067952,14.309243747202231,5.609232076618497,2.4973576390550916
18,88.96549039162451,0.8178168338500572,0.6991154709795385,8.87576163095861,3.06600362790782,0.9765054353118516,14.435202999007878,5.559441368049268,2.4934377401414474
19,94.94733339607151,0.7696665177754553,0.6891099541141316,8.522172330702231,3.252046272385785,0.96283811568349,14.195833190661094,5.673660859958862,2.421614587573077
20,100.10297308320034,0.7908959109623735,0.7070413383863344,8.484369544133711,3.391548217316164,0.9458848859263738,14.319739896724956,5.835370352591245,2.4438221352750817
21,104.69096737381152,0.7925279536666751,0.7135465563748494,8.604978501807524,3.3553049338860816,0.9417938355238475,14.408151781258978,5.803173279451453,2.447868345565372
22,109.1469612390773,0.7905994822770045,0.7197783728900264,8.73995623255872,3.2971905894995004,0.934815095910151,14.482339773135402,5.742383540576682,2.445192951077182
23,114.89600374537912,0.771348500344533,0.7136069283734733,9.123083679640285,3.3252951083915723,0.928339063626274,14.861673280376136,5.738589600735852,2.4132944923442805
24,120.147604223707,0.7697932736429246,0.7064089160175883,9.083141893343155,3.330174361798824,0.9284482416292364,14.817966686431731,5.734824793088573,2.4046504312897494
25,123.68732031754148,0.7655423588233375,0.7103611214626335,8.881628144731943,3.3187332511178798,0.920229681637806,14.596494557773601,5.714866413041657,2.3961331619237773
26,129.5426806805843,0.7543920251360562,0.7117635186627188,9.011167499122877,3.30222091155808,0.919363423902692,14.698907378382422,5.687739879259547,2.3855189677014668
27,134.72896394818468,0.7468893478272927,0.7123367996206666,9.3013470629624,3.320488624992478,0.9197448057968698,15.000806641199706,5.699459578237307,2.378970953244829
28,139.27244947063988,0.7419600492833074,0.7101700052738927,9.497826319456278,3.276140734632103,0.8972365407941272,15.123333649439708,5.62550732998343,2.349366595351327
29,144.71155543332512,0.7427205144339131,0.7164218248623698,9.560924365785722,3.2983979809447512,0.8965937494369972,15.215058435463753,5.654134069678031,2.35573608873328
30,148.5788655352245,0.7771242393342396,0.7310280297305659,9.822658390945346,3.305728572092311,0.892291296394589,15.528830528497052,5.706172137551706,2.4004435654593945
31,154.22514993874202,0.7704086443671734,0.7299771824959816,10.087382193459442,3.292612988562588,0.8900162884281755,15.77039729731336,5.6830151038539185,2.39040211529133
32,159.9242512482365,0.7605905641261325,0.720082568184054,10.319887905242044,3.3326958349360623,0.8965371583482046,16.0297940308365,5.709906125594453,2.377210290658391
33,165.06637678013269,0.7828234529798536,0.7255317716025608,10.370988174247948,3.3521039458219795,0.8790087060419896,16.11045605069433,5.739467876446383,2.387363930624404
34,169.83580705960833,0.7756176549382889,0.7267643078283177,10.436341466992763,3.3947138683213143,0.8857190587822985,16.219156356862985,5.7828148898702185,2.388101021548905
35,173.98608429067184,0.7740303366173108,0.7299224833796778,10.75736235245096,3.4258087346098085,0.8734769503665741,16.56060085742433,5.803238504973371,2.3774297703635625
36,179.56470539007077,0.767626940374616,0.7275523240757744,10.74642360851092,3.5418056018034214,0.877129097005755,16.660537571770487,5.914113963259567,2.3723083614561453
37,185.03035713315592,0.7643623078941841,0.7266349094806696,10.802593013042776,3.4641743559659552,0.8892197890481737,16.64698437543176,5.844391362388983,2.3802170064230275
38,189.8351689508707,0.7621130367800941,0.7228209989525032,10.624055475494671,3.469320126055673,0.8959522154569969,16.47426185273994,5.850206377245267,2.3808862511895943
39,195.7686686184698,0.7588445091406717,0.7236101841210271,10.512605484736966,3.46992856527494,0.9325585853281684,16.397547328601775,5.884941843864807,2.4150132785898673
40,200.1652997705304,0.7612933333055287,0.7230964685346912,10.434662826977418,3.457839411462131,0.9363514722510092,16.313243512530775,5.87858068555336,2.4207412740912293
41,203.35164489612984,0.7634463053403441,0.7302074233191184,10.552636491902552,3.450104378249084,0.932792277777226,16.42918687658832,5.876550384685773,2.4264460064366884
42,209.5726085976054,0.7551711335788772,0.7257269313225598,10.352973718170569,3.4805818386216885,0.9342936125317964,16.24874723422549,5.895773516054922,2.415191677433233
43,214.13728017522055,0.7648564402626453,0.73138570461962,10.347496281565917,3.481637793068789,0.9247671775135924,16.250143397030563,5.902647115464647,2.4210093223958578
44,220.25350769478308,0.7658272934956325,0.729616722930884,10.211347954527763,3.475369153594265,0.9489980691234124,16.13115919367196,5.9198112391441935,2.444442085549929
45,225.0664844511045,0.76594899924105,0.7325454375477198,10.236693264841817,3.4641959839384744,0.9461671973947148,16.145550882963775,5.908857618121959,2.4446616341834844
46,229.98378936971903,0.7604877526035982,0.7307075907032866,10.135171761017649,3.4922217834446707,0.9498474784742548,16.068436366243457,5.933264605225811,2.4410428217811395
47,234.92691775660344,0.7514562189472921,0.7269488255793232,10.053874012110152,3.5024349278358087,0.9662392372256224,16.0009532216982,5.947079209588046,2.444644281752238
48,239.8354352659929,0.7440342969347745,0.7248352426721234,10.021549052382811,3.494148894648044,0.9617599786873968,15.94632746532515,5.924778412942339,2.4306295182942947
49,244.8453459676041,0.7461092790034163,0.7240392102343777,9.944567269661148,3.45989350585616,0.9578087778037576,15.832418042558858,5.887850772897711,2.4279572670415517
50,249.8403535758702,0.7470146453969642,0.7249073768740028,9.81186831889687,3.455525187225819,0.965709011729478,15.705024540123134,5.893156221226264,2.437631034000445
51,254.9426918819483,0.7446868772474013,0.7240132739362469,9.747328111329498,3.4554324334210698,0.9628888959556992,15.634349591889915,5.887021480560418,2.4315890471393473
52,258.6472952165497,0.7380691025927503,0.7228276548175578,9.713770765962655,3.453605411691882,0.9573698038884048,15.58564273895325,5.871871972990595,2.418266561298713
53,265.3407786556152,0.7414583569383465,0.7201374815715366,9.693858672959056,3.457555402225158,0.9511654116125596,15.564175325306657,5.870316652347601,2.4127612501224425
54,269.0087869338563,0.7375564009743634,0.7194299349883434,9.703017198548665,3.442146054158598,0.9446023429479684,15.546751931617939,5.843734733069273,2.401588678910675
55,274.02380934640644,0.7409498905664264,0.7175173080173013,9.625703791001683,3.482225307051699,0.940482798053336,15.506879094690447,5.881175303688762,2.3989499966370635
56,279.8546017756268,0.732101296209651,0.7153781583107474,9.544276266707762,3.4797481065358222,0.9461626492253244,15.417666476989307,5.873390210281545,2.393642103745723
57,284.7870394299641,0.7308089413794187,0.716817490763149,9.564701066722222,3.485029261761889,0.9559347535355036,15.453291514162181,5.8885904474399595,2.403561185678071
58,289.1506700002726,0.7348932645968492,0.7160402011219308,9.687006000762567,3.4649702268289526,0.9511288292406248,15.554038522550925,5.867032521788358,2.402062294959405
59,294.6527079626612,0.7384864590932401,0.7135044085994412,9.597594214631332,3.464725973946144,0.9524438857938242,15.46675494206398,5.86916072743265,2.4044347534865054
60,299.795589735779,0.7378345331199457,0.7118406163717541,9.542418676760771,3.5350820418951234,0.9499247503244548,15.477100618472049,5.934681941711277,2.3995998998161547
61,305.0104168320191,0.7322994557340319,0.7104941276196138,9.475985712705496,3.5532698511751284,0.9573617767246846,15.429410923958956,5.9534252112534585,2.4001553600783305
62,310.0410732017029,0.7324166014495143,0.7086852140406744,9.468210506674042,3.603681196450901,0.9573863323863874,15.470379851001521,6.002169344327477,2.3984881478765763
63,315.16435475271294,0.7553093770237708,0.7092195712519778,9.453359099050072,3.603762536025105,0.9560644219829408,15.477715005333867,6.024355906283795,2.4205933702586897
64,319.9191647151758,0.7591445157628292,0.7110784499478457,9.395009135923544,3.632788047238027,0.9563751148252986,15.454395263697545,6.059386127774001,2.4265980805359737
65,323.3975977234434,0.7612865589552841,0.7098087111948242,9.385727368751551,3.622114617858105,0.9621543654112116,15.441091622170976,6.055364253419425,2.43324963556132
66,329.8868302586954,0.7528973744996322,0.7070104086878625,9.239688768629804,3.642690574018913,0.9580176758687432,15.300304801704955,6.06061603307515,2.417925459056238
67,334.7801222933035,0.7493401846604517,0.7061903158896566,9.198858486622054,3.64807377246713,0.9532095409340476,15.25567230057334,6.056813813951286,2.408740041484156
68,339.6372740643104,0.7431281927147179,0.7039738292195407,9.157143880159923,3.642683081784992,0.9515611604577062,15.198490144336878,6.0413462641769575,2.3986631823919646
69,344.7350660546813,0.7442697891822918,0.7066474942125788,9.124454755342017,3.6221015553701714,0.9463991266430758,15.143872720750135,6.019417965408119,2.3973164100379467
70,349.73549913848984,0.7429323537687694,0.7059050634371118,9.124701311391062,3.6174208341394274,0.9455712876499598,15.13653085038633,6.0118295389952685,2.3944087048558407
71,354.79537899742246,0.7380630532193068,0.7126045956525601,9.112439599603343,3.626577875763439,0.9399870379668682,15.12967216220552,6.017232562602174,2.390654686838735
72,359.82560860384933,0.738875109069193,0.7138808764633718,9.15150122829499,3.6278661936504255,0.938742486887036,15.170865894365019,6.019364666070026,2.3914984724196007
73,364.4645401676184,0.748033733001752,0.7161185931488854,9.1541427830079,3.591854580236836,0.9360569870723878,15.146206676467761,5.992063893459862,2.4002093132230256
74,369.5217223617206,0.7412488189111572,0.7213017422258549,9.142505925480672,3.5889578104365487,0.9359741803150085,15.129988477369242,5.9874825518885695,2.3985247414520208
75,375.0709286294753,0.7375960171020615,0.7196252783404689,9.201673328340084,3.579921017154412,0.93488333852785,15.173698979464875,5.972025651124793,2.3921046339703804
76,378.8979295342218,0.7339896127995784,0.7195806201183651,9.342816408520132,3.576516516672121,0.9310373713939272,15.303940529504125,5.961124120983992,2.3846076043118707
77,385.7140259034512,0.7335052987951238,0.7175782345505193,9.441226827171528,3.562548402062531,0.9369529041430366,15.391811666722738,5.950584839551211,2.3880364374886796
78,389.4947374571856,0.7333310702166485,0.7185422926822375,9.506557751596826,3.54820159967196,0.936049897219616,15.442682611387289,5.9361248597904614,2.387923260118502
79,394.05393481966166,0.7255889242038208,0.714140749396742,9.572607306956051,3.548348514157168,0.9344010616464656,15.495086556360247,5.922479249404197,2.3741307352470282
80,399.9678579372295,0.7223333650150963,0.7155871774920666,9.630159750603132,3.554167021913918,0.933133867219958,15.55538118224417,5.925221431641038,2.3710544097271207
81,404.94017820428905,0.7231808096200089,0.7146890586554905,9.71582014268239,3.529293500792656,0.925297017703794,15.608280529454339,5.892460386771949,2.363166885979293
82,409.9385811483376,0.725185490209811,0.7152549198714498,9.738280782947264,3.520115720310516,0.9226647885346648,15.621501701873704,5.883220918926442,2.3631051986159255
83,414.2729654955319,0.7257383955343213,0.7151976647675409,9.800344091287354,3.5170585194063726,0.9220091494958232,15.680347820491411,5.8800037292040574,2.3629452097976853
84,420.41999044731546,0.7237012452473711,0.7138705739943142,9.726054259205192,3.5225859024539674,0.9183979457075888,15.604609926608434,5.878555667403242,2.355969764949274
85,433.13486927636063,0.7245439419450682,0.7141351540028367,9.663606471074198,3.5103443100019924,0.9220387265010608,15.534668603525155,5.871062132450958,2.3607178224489656
1,4.379195632425011,0.5007366102316291,0.8511981532861196,0.0,2.776292876947225,0.0,4.128227640464973,4.128227640464973,1.3519347635177486
2,9.27447400326974,0.3655103402564464,0.5991423951613136,6.520700957280286,6.608057911369945,1.0582009738628737,15.151612577930866,8.63091162065058,2.022853709280634
3,14.81794133261744,0.3933296946037573,0.5641002256152582,6.102880054451795,3.040042619999281,0.9553146412351392,11.055667235905231,4.952787181453436,1.9127445614541547
4,19.410761796685424,0.5299585532882318,0.5922276731488705,5.457460950644677,3.174789942464477,0.8434919797113904,10.597929099257648,5.14046814861297,1.9656782061484928
5,23.70724933364552,0.5275187494979788,0.5626461415659879,6.301340212319772,3.221292100206118,0.8940348962947103,11.506832099884567,5.205491887564794,1.9841997873586772
6,30.16143759522507,0.5491332370353471,0.5645060531446843,5.683770622091182,3.218331982770123,0.8972642624789715,10.913006157520309,5.229235535429126,2.010903552659003
7,33.404864428546176,0.5771097274203855,0.6041503017819589,5.754741883075937,3.134473291276348,0.8137683364164017,10.884243539971031,5.129501656895094,1.9950283656187462
8,38.328175719961614,0.5556245345005872,0.6726535997291131,6.744713916259376,3.021700230646589,0.7880245768655924,11.782716858001256,5.038002941741882,2.0163027110952925
9,44.613814825656746,0.5450759944214034,0.6589795815480112,6.589772590030067,3.198940511821096,0.8072411638814836,11.800009841702062,5.210237251671995,2.0112967398508985
10,49.93216094696416,0.5816649326420711,0.6653323420024267,6.324960548520202,3.034381203602312,0.8046310515508629,11.410970078317876,5.086009529797672,2.0516283261953605
11,53.70728376141194,0.6264815320335485,0.664669212569002,6.109409544930644,2.9820188735815822,0.8067642649847083,11.189343428099486,5.079933883168841,2.097915009587259
12,59.60047229010922,0.6668405937515813,0.6884400188549302,5.950057482938812,3.0958322205906668,0.804414856733383,11.205585172869373,5.255527689930561,2.1596954693398946
13,64.75606574861717,0.6510117365407043,0.751262422826082,6.155478508829988,3.222246786263085,0.8255308653090723,11.605530319768933,5.450051810938944,2.2278050246758587
14,70.05221706752452,0.6483983738437612,0.7506573919777688,6.336189670900876,3.4285159039072277,0.8760326441677765,12.039793984797411,5.703604313896534,2.2750884099893063
15,74.77029404098704,0.643618602784253,0.7394548616527602,6.406998389595087,3.464555775371094,0.8668766865039771,12.12150431590717,5.714505926312084,2.2499501509409905
16,79.97775257212813,0.692503676306782,0.7833853209401711,6.8089533171713645,3.426442558443483,0.8701302713995718,12.581415144261374,5.772461827090008,2.3460192686465247
17,85.22860630607516,0.6837858918395243,0.7896195543054254,7.07056523258002,3.329430435687624,0.8943376874806896,12.767738801893284,5.6971735693132635,2.3677431336256394
18,89.24200360559135,0.6962360572632945,0.7896195543054254,7.276459912023593,3.312052277478337,0.8874531073042417,12.961820908374891,5.6853609963512985,2.373308718872962
19,94.9138291648067,0.7111329756313319,0.7969736444700735,6.984996549594842,3.257844548109864,0.8935763351247087,12.64452405293082,5.659527503335979,2.4016829552261143
20,98.72661515703524,0.6938572985476943,0.7960588323221184,6.885411009007389,3.2023251121583365,0.8955974911525523,12.47324974318809,5.587838734180702,2.385513622022365
21,104.97641075130124,0.6925153574818981,0.793811360358161,6.638411214165295,3.216343850330909,0.9170939563802558,12.25817573871652,5.619764524551224,2.403420674220315
22,109.05782414483949,0.7029502647833046,0.8045934777371777,6.90190695780674,3.2046876860807534,0.9256784572101804,12.539816843618155,5.637909885811416,2.433222199730663
23,114.15843964926678,0.6937429359980443,0.8068846191916927,7.068193984775571,3.198267595605855,0.9134301071320348,12.680519242703197,5.612325257927626,2.4140576623217718
24,119.73585522747088,0.7285027528947824,0.8009327357852636,7.21452937231764,3.1803944776035324,0.8984285413193688,12.822787879920586,5.608258507602947,2.427864029999415
25,124.80399146114335,0.7303427043777371,0.8015698677472128,7.476836804039646,3.2331962054200707,0.906543748621084,13.14848933020575,5.671652526166104,2.4384563207460337
26,129.44589430577258,0.7623287781984122,0.7971199388269004,7.618841104659936,3.207596016555177,0.8968079779485136,13.282693816188939,5.663852711529003,2.4562566949738263
27,135.02360431009382,0.7675701121011274,0.8071198524761578,7.8238747828065,3.239161987400706,0.897676483155073,13.535403217939564,5.711528435133064,2.472366447732358
28,140.14341984948177,0.7771948059186088,0.8039931752700937,7.696173891802781,3.2957243208691347,0.8825261592869074,13.455612353147526,5.759438461344745,2.46371414047561
29,145.17306551859568,0.7746975328371469,0.7960453599433935,7.544139900591382,3.3287825462904275,0.8729455575057167,13.316610897168065,5.7724709965766845,2.443688450286257
30,149.66767476676517,0.7866476694997374,0.7989857878696167,7.326456220933202,3.2913899068695764,0.8687914326231184,13.07227101779525,5.7458147968620485,2.4544248899924725
31,155.07291039654334,0.7973385017602549,0.7981940224788016,7.380848407012437,3.2802844289891167,0.8694090125836955,13.126074372824306,5.745225965811869,2.464941536822752
32,160.0524022395915,0.8274440916716002,0.8019119033353773,7.614954344168527,3.283416959190147,0.8659805782600918,13.393707876625744,5.778753532457217,2.4953365732670694
33,164.79193930558307,0.812564255335667,0.7989312736519684,8.144288795040632,3.275889001453656,0.8701552379805274,13.901828563462452,5.757539768421819,2.481650766968163
34,169.29315967538025,0.8054732506435771,0.8028954178955579,8.442742671660218,3.276683676666329,0.8612797781577881,14.18907479502347,5.746332123363253,2.4696484466969233
35,175.11252056596453,0.7993841530532333,0.8047351519598208,8.793316534513266,3.2481213808848177,0.8452850341334139,14.490842254544553,5.697525720031286,2.449404339146468
36,179.31452645158956,0.7919344664807835,0.8190939323411676,9.269382439646709,3.2385236564862345,0.8501843037706611,14.969118798725555,5.699736359078846,2.4612127025926123
37,184.84810546429088,0.7847523197540797,0.8034687466639971,9.517882626419006,3.24218380678739,0.8678758010422809,15.216163300666754,5.698280674247748,2.4560968674603574
38,189.48060868148968,0.7770113231446972,0.801892967191128,9.609028504514852,3.264157987377464,0.8636323874404361,15.315723169668578,5.706694665153726,2.4425366777762614
39,192.76229640808083,0.7862429590039229,0.7929310548816942,9.59444385989477,3.3246284161659045,0.8641365772220284,15.36238286716832,5.767939007273551,2.443310591107646
40,199.7807712517735,0.7924326038325703,0.7922924230717093,9.742444810109449,3.3140510084394674,0.8589167473171088,15.500137592770304,5.757692782660856,2.4436417742213883
41,204.38799653372533,0.7828804402207035,0.7940894373502976,9.624681260763277,3.3147654361918737,0.8605087642868505,15.376925338813,5.752244078049726,2.437478641857852
42,209.01688519393136,0.7724929512484257,0.790821567568931,9.66740060461782,3.2784906911093343,0.8515163443225529,15.360722158867064,5.693321554249244,2.4148308631399096
43,214.92187214828988,0.7772692911766393,0.7897326501733536,9.670809641479725,3.285559610151113,0.8507411629048625,15.374112355885693,5.703302714405968,2.417743104254855
44,219.67351676517373,0.7698795297268274,0.7859573110197227,9.56595845884462,3.2808162568742736,0.8456072130239289,15.248218769489373,5.682260310644752,2.401444053770479
45,224.78393029037585,0.7682598094731881,0.791766720469193,9.556515731541436,3.269447687908744,0.8475504114806405,15.233540360873203,5.677024629331766,2.407576941423022
46,229.77414828694893,0.7615806324881838,0.7917100336893595,9.525917594209345,3.2911916620139707,0.8443666628139552,15.214766585214814,5.68884899100547,2.3976573289914986
47,235.01856691608845,0.7545071773779257,0.7941452769701113,9.563174596356264,3.2854456242660866,0.8484464052759466,15.245719080246335,5.682544483890071,2.3970988596239837
48,239.7624164654436,0.7486139642658636,0.7877841488641868,9.597332469528816,3.25269746305153,0.8602736888211967,15.246701734531593,5.649369265002777,2.396671801951247
49,244.42358639014373,0.7544523192911359,0.7803418833412967,9.754952790161196,3.2745426203246915,0.864362481956683,15.428652095075003,5.673699304913807,2.3991566845891157
50,249.7816709375964,0.7494479129347036,0.7722945883173314,9.932524052338229,3.292816115071919,0.8551160616735984,15.60219873033578,5.669674677997552,2.3768585629256336
51,254.8963151007125,0.7515854676651677,0.7722406267154186,10.14029294957592,3.3342584222479568,0.8591743793966067,15.85755184560107,5.717258896025149,2.3830004737771926
52,259.02827609442875,0.7578427679743646,0.7733036154614583,10.215255733701564,3.3339258463987758,0.8665871262516477,15.946915089787812,5.731659356086246,2.3977335096874706
53,264.94553155280107,0.752045450076835,0.7707718288208024,10.209509211540857,3.3439346764326245,0.8649981462764548,15.941259313147572,5.731750101606717,2.387815425174092
54,269.9951362865373,0.7523444526670553,0.774875621289005,10.318252263156078,3.3505088832488643,0.8652499880089891,16.061231208369993,5.742978945213913,2.3924700619650494
55,275.0125328471074,0.7507875857512771,0.773344308785409,10.315861121955535,3.355980369712031,0.8682074619218121,16.064180848126064,5.748319726170529,2.392339356458498
56,279.1946657607078,0.7463335825204316,0.7785314956192395,10.331762673309456,3.3365560079560184,0.8745258380052049,16.06770959741035,5.735946924100895,2.399390916144876
57,284.60112975831925,0.7440013370043351,0.7795482169983061,10.398449288269685,3.3183380892241305,0.8798676591388445,16.120204590635304,5.721755302365616,2.4034172131414855
58,290.29355981684955,0.7491896226555467,0.7786114958281544,10.568332526512018,3.323882452647537,0.8774462281970683,16.297462325840325,5.729129799328306,2.4052473466807696
59,294.9040571703104,0.7464168900131809,0.7793873958103494,10.698695639491094,3.3076998881433397,0.8694331250783642,16.401632938536327,5.702937299045234,2.3952374109018946
60,299.78530620333373,0.744224093306217,0.7758066367838272,10.770150358208673,3.312765994866051,0.8640635424864287,16.467010625651195,5.696860267442524,2.3840942725764727
61,304.64702221349273,0.7440785611637931,0.7757846966168045,10.945990576624029,3.306139564722036,0.8606152631198031,16.632608662246465,5.686618085622437,2.3804785209004007
62,310.03712978762627,0.7389318956154449,0.7772028411196132,11.086906921844864,3.311391675787668,0.8649798024248516,16.779413136792442,5.692506214947578,2.38111453915991
63,314.03023382843696,0.7400883506858964,0.7764821847952422,11.292531814858432,3.301389892438584,0.8664131122105967,16.97690535498875,5.684373540130319,2.382983647691735
64,319.20453995504164,0.7298455367557237,0.7798208494516436,11.62135114380635,3.2840998103202144,0.8666639255792304,17.281781265913164,5.660430122106812,2.3763303117865977
65,324.2216269508916,0.7289911781298737,0.7815712573130875,11.86540222222129,3.2869571664421007,0.8670774455536225,17.529999269659974,5.664597047438685,2.3776398809965835
66,329.8300857060888,0.7271973546620439,0.7797545369702306,11.93829546840806,3.2854738577248743,0.8693691021625003,17.600090319927713,5.661794851519649,2.376320993794775
67,334.84685364604167,0.7294615265798712,0.7808505444705696,12.003021183730077,3.2891382659926096,0.8734057127691206,17.67587723354225,5.672856049812172,2.383717783819561
68,339.7251762302295,0.7460423716592222,0.7825883791531048,12.201381847728156,3.266563782907232,0.8706121258044298,17.86718850725215,5.665806659523988,2.3992428766167566
69,342.23398357121005,0.7640441206480327,0.7843508270191246,12.336099620700388,3.273558984472869,0.8695387833775072,18.02759233621792,5.691492715517533,2.4179337310446645
70,349.6302086340252,0.7611990667513889,0.7854817578936032,12.627648849270871,3.2653122794193843,0.8702176348964976,18.309859588231745,5.682210738960873,2.41689845954149
71,354.51305590446367,0.7606373100550016,0.7871635847322276,12.80001714377757,3.287272096236658,0.8683592812546042,18.503449416056064,5.703432272278492,2.416160176041833
72,359.58787938751954,0.7629859126243143,0.7880432309376451,13.114946186469934,3.268073888208149,0.8622170339351009,18.796266252175144,5.68132006570521,2.41324617749706
73,364.994104234504,0.7684054588876069,0.7880432309376451,13.159553027335994,3.270480769483519,0.8673993430052934,18.853881829650057,5.694328802314065,2.4238480328305454
74,370.15081363398514,0.7623989514729336,0.7838594598173036,13.437802730550226,3.2735406632860347,0.864011154848887,19.121612959975383,5.683810229425159,2.4102695661391245
75,375.1438517359581,0.7638246675409069,0.7819141945072646,13.71075064836976,3.2843729832691118,0.869998264592324,19.41086075827937,5.700110109909607,2.4157371266404954
76,379.698732611409,0.7655093168638122,0.7800755146544993,13.663533334218522,3.2835859850818,0.8693653076833665,19.362069458502003,5.698536124283478,2.414950139201678
77,384.7803857129297,0.7592621759263477,0.7806850064963113,13.606007781561049,3.2892973913482155,0.8722878560551175,19.307540211387042,5.701532429825992,2.4122350384777764
